matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
4309,Spećtra,"NA1_4227710902",-1,1,-220,0.2,0,0,194,10,1
4310,Spećtra,"NA1_4227633111",7,4,2812,0,13211,0,2214,10,1
4311,Spećtra,"NA1_4227565939",-15,-31,-8289,-1.6,-3455,1,1973,10,0
4312,Spećtra,"NA1_4227518543",-27,-51,-15657,-2.2,-19089,-4,1594,10,0
4313,Spećtra,"NA1_4227532298",-19,-14,-16678,-1.4,-15354,-2,1212,10,0
4314,Spećtra,"NA1_4227440327",-5,-1,-5442,-0.8,-4750,-1,1411,10,0
4315,Spećtra,"NA1_4216398979",5,16,6858,0.4,6876,-1,1410,10,1
4316,Spećtra,"NA1_4216036527",9,10,15126,1.6,16321,2,1619,10,1
4317,Spećtra,"NA1_4214317370",-9,-16,-9796,-2.2,-6007,0,1804,10,0
4318,Spećtra,"NA1_4214341232",-19,-60,-13239,-1.6,-7763,-4,1850,10,0
4319,Spećtra,"NA1_4214275719",-4,5,-8648,-0.2,-12748,-2,2215,10,0
4320,Spećtra,"NA1_4213196089",-13,-15,-7545,-1,-11775,0,1610,10,0
4321,Spećtra,"NA1_4213163255",-6,-16,-9479,-1.2,1219,-2,1631,10,0
4322,Spećtra,"NA1_4212521341",3,-14,-1602,-0.2,17799,2,2378,10,1
4323,Spećtra,"NA1_4212475366",-14,-35,-12440,-1.8,-17320,1,1425,10,0
4324,Spećtra,"NA1_4212459880",-2,-17,2757,-0.2,23018,-2,1597,10,1
4325,Spećtra,"NA1_4212354950",-22,-5,-15729,-1.8,-29857,-3,1128,10,0
4326,Spećtra,"NA1_4212330820",10,24,4544,1.4,-486,0,1680,10,1
4327,Spećtra,"NA1_4212256989",1,3,9233,1.2,10066,-3,1652,10,1
4328,Spećtra,"NA1_4212302783",15,31,11249,1,21488,1,1385,10,1
4329,Spećtra,"NA1_4212178688",-11,-34,-10330,-1.4,-17746,-3,1869,10,0
4330,Spećtra,"NA1_4212185934",6,14,5871,0.8,4902,0,1186,10,1
4331,Spećtra,"NA1_4212203122",-28,-38,-16032,-1.6,-22032,0,1174,10,0
4332,Spećtra,"NA1_4212105351",-10,-17,-11061,-2,-7982,-3,2117,10,0
4333,Spećtra,"NA1_4212111460",24,50,10965,1.6,10513,3,2034,10,1
4334,Spećtra,"NA1_4211986832",-11,-14,-7340,-1.4,-13565,0,1451,10,0
4335,Spećtra,"NA1_4211256875",-11,-23,-8704,-1.6,-3997,-3,1656,10,0
4336,Spećtra,"NA1_4211242075",-17,-32,-15903,-1.8,-28636,-1,1169,10,0
4337,Spećtra,"NA1_4211195950",16,11,18676,2,19896,1,1495,10,1
4338,Spećtra,"NA1_4211161327",9,14,9790,1,12530,2,1707,10,1
4339,Spećtra,"NA1_4211096218",-16,-38,-9225,-1.4,-8278,0,1247,10,0
4340,Spećtra,"NA1_4211083925",7,5,5054,0.8,5115,1,664,10,1
4341,Spećtra,"NA1_4211078842",-14,-25,-11608,-1.8,-13597,-3,1527,10,0
4342,Spećtra,"NA1_4211025687",-10,-6,-7470,-1,-6463,-2,931,10,0
4343,Spećtra,"NA1_4211042594",21,31,16438,2,16037,2,1020,10,1
4344,Spećtra,"NA1_4211007863",1,10,1422,0.2,7947,2,1744,10,1
4345,Spećtra,"NA1_4210985445",-22,-33,-13301,-2,-12115,-2,1363,10,0
4346,Spećtra,"NA1_4211012228",21,24,14125,2,17614,2,1196,10,1
4347,Spećtra,"NA1_4210958215",27,39,14545,1.6,21022,2,1712,10,1
4348,Spećtra,"NA1_4210866751",20,34,12776,1.6,12622,0,1290,10,1
4349,Spećtra,"NA1_4210892993",-17,-36,-9022,-1.6,-8838,-4,1752,10,0
4350,Spećtra,"NA1_4208815288",-4,-3,-10085,-1.2,-15958,1,1515,10,0
4351,Bouillon,"NA1_4260802160",-16,-18,-11358,-1,-11497,-2,960,10,0
4352,Bouillon,"NA1_4231350820",-14,-25,-14221,-1.6,-19928,-2,1584,10,0
4353,Bouillon,"NA1_4230091100",-2,0,8788,1.2,5852,2,1934,10,1
4354,Bouillon,"NA1_4228906180",17,34,7684,0.6,17826,0,1959,10,1
4355,Bouillon,"NA1_4228037288",-14,-16,-8168,-1,-5488,-2,1136,10,0
4356,Bouillon,"NA1_4226234925",-10,-7,-7424,-1,-14783,-2,1069,10,0
4357,Bouillon,"NA1_4225457622",-15,-21,-14615,-1.4,-17663,-3,1105,10,0
4358,Bouillon,"NA1_4224430465",21,23,13729,1.8,7351,3,1290,10,1
4359,Bouillon,"NA1_4222970354",20,28,15056,1.8,13972,4,1667,10,1
4360,Bouillon,"NA1_4221747696",1,7,9040,1.6,-428,5,2014,10,1
4361,Bouillon,"NA1_4220467013",10,27,5619,0.6,-8675,2,2322,10,1
4362,Bouillon,"NA1_4219533024",9,31,8917,1.6,8407,1,1418,10,1
4363,Bouillon,"NA1_4218395495",-25,-45,-16958,-1.8,-18799,-4,1750,10,0
4364,Bouillon,"NA1_4215510637",14,32,9198,1.6,7782,-2,1443,10,1
4365,Bouillon,"NA1_4215446835",18,16,13794,1.4,19167,3,1423,10,1
4366,Bouillon,"NA1_4215306897",-6,3,-7832,-1,-8472,-3,1245,10,0
4367,Bouillon,"NA1_4214120630",-16,-23,-17942,-1.8,-25913,-2,1001,10,0
4368,Bouillon,"NA1_4210014593",-11,-40,-4993,-1.2,-3722,-2,1624,10,0
4369,Bouillon,"NA1_4209775110",13,22,7884,1.2,10376,-1,1850,10,1
4370,Bouillon,"NA1_4209772184",15,23,7629,2,16683,0,1530,10,1
4371,Bouillon,"NA1_4209760395",14,18,15501,1.4,22440,4,1571,10,1
4372,Bouillon,"NA1_4207524929",-10,-21,-7463,-1,-14503,-2,1898,10,0
4373,Bouillon,"NA1_4207293914",14,24,12450,1.8,18151,1,1461,10,1
4374,Bouillon,"NA1_4206012837",20,23,14213,1.6,16754,2,1211,10,1
4375,Bouillon,"NA1_4206040133",-1,0,94,0.2,25,0,195,10,1
4376,Bouillon,"NA1_4204749827",-29,-42,-8827,-1.6,266,-1,2105,10,0
4377,Bouillon,"NA1_4201978820",10,14,8327,1,7161,4,1606,10,1
4378,Bouillon,"NA1_4201946444",-28,-28,-16119,-1.2,-22844,-3,1176,10,0
4379,Bouillon,"NA1_4200708667",-10,-9,-13436,-1,-21349,-4,1706,10,0
4380,Bouillon,"NA1_4195410300",15,17,13596,1.4,20404,3,1929,10,1
4381,Bouillon,"NA1_4195336250",-10,-15,-6439,-1,-10334,2,1230,10,0
4382,Bouillon,"NA1_4195301450",2,-7,7928,0.4,15240,0,1952,10,1
4383,Bouillon,"NA1_4195257153",-14,-20,-16286,-1,-11610,-5,1821,10,0
4384,Bouillon,"NA1_4177301232",17,19,13786,2.2,15575,0,1090,10,1
4385,Bouillon,"NA1_4177208737",6,9,6391,1.2,8012,3,1337,10,1
4386,Bouillon,"NA1_4177166908",-24,-22,-14713,-2,-22741,-1,1596,10,0
4387,Bouillon,"NA1_4177193461",3,-10,-1458,-1,-412,-5,2190,10,0
4388,Bouillon,"NA1_4173669755",15,12,11597,2.4,9325,1,1421,10,1
4389,Bouillon,"NA1_4173526181",-10,-31,-12232,-1.4,-20871,1,1622,10,0
4390,Bouillon,"NA1_4173551321",-21,-59,-5823,-0.8,-5105,-3,1975,10,0
4391,Bouillon,"NA1_4173436970",11,39,6792,0.4,7583,2,2351,10,1
4392,Bouillon,"NA1_4173421058",-17,-17,-13065,-1.8,-13570,-4,1753,10,0
4393,Bouillon,"NA1_4173329186",1,14,5282,0.2,7674,-2,1718,10,1
4394,Bouillon,"NA1_4172527362",-8,-21,-8360,-2.2,-5063,-3,1855,10,0
4395,Bouillon,"NA1_4172231927",11,35,4547,0.8,8323,-1,1966,10,1
4396,Bouillon,"NA1_4172210885",-7,-7,-7585,-1,-12641,0,628,10,0
4397,Bouillon,"NA1_4172157974",15,19,13570,1.4,14783,1,1715,10,1
4398,Bouillon,"NA1_4172175260",10,13,8872,1,18488,2,1481,10,1
4399,Bouillon,"NA1_4171802122",-27,-77,-9806,-2,-6166,-4,1848,10,0
4400,Bouillon,"NA1_4171766198",-13,-26,-5161,-1,-1553,-2,951,10,0
4401,Rei Chikita,"NA1_4263684903",-5,16,-942,-0.2,-14503,-3,2290,10,0
4402,Rei Chikita,"NA1_4263629997",-14,-18,-11605,-1.6,-13703,-1,1225,10,0
4403,Rei Chikita,"NA1_4263418709",14,25,15347,1.8,18792,3,1144,10,1
4404,Rei Chikita,"NA1_4263393219",5,6,7555,1.2,14323,-4,1900,10,1
4405,Rei Chikita,"NA1_4254278357",-21,-50,-14244,-2,-20309,-4,1775,10,0
4406,Rei Chikita,"NA1_4254031841",-12,-33,-8693,-1.2,-8372,1,1508,10,0
4407,Rei Chikita,"NA1_4254001544",-6,2,-5019,0.2,-23984,-1,1879,10,0
4408,Rei Chikita,"NA1_4253929711",21,22,12049,0.8,13615,3,1329,10,1
4409,Rei Chikita,"NA1_4253502250",-16,-18,-14874,-1.4,-18044,-3,1338,10,0
4410,Rei Chikita,"NA1_4253463178",13,16,14867,2,21218,2,945,10,1
4411,Rei Chikita,"NA1_4253376229",9,36,349,0.4,-8607,1,2743,10,1
4412,Rei Chikita,"NA1_4253185178",-4,7,3565,0.6,15475,1,1383,10,1
4413,Rei Chikita,"NA1_4253183353",-6,-2,-8137,-1,-13020,-4,1651,10,0
4414,Rei Chikita,"NA1_4253181526",-17,-19,-10935,-2,-18249,-3,1465,10,0
4415,Rei Chikita,"NA1_4253177058",-13,-22,-10010,-1.2,-7894,-2,813,10,0
4416,Rei Chikita,"NA1_4252649434",0,10,2217,0,19129,3,1989,10,1
4417,Rei Chikita,"NA1_4252605497",6,25,-6836,-1.8,-8983,-5,1796,10,0
4418,Rei Chikita,"NA1_4252602374",-19,-21,-10470,-1.4,-5565,-2,1007,10,0
4419,Rei Chikita,"NA1_4252544024",-13,-21,-12655,-2.2,-13374,-2,1522,10,0
4420,Rei Chikita,"NA1_4252478745",-8,8,82,0.2,-8924,-1,2299,10,0
4421,Rei Chikita,"NA1_4252472998",-15,-3,-10939,-1.4,-16643,-4,1600,10,0
4422,Rei Chikita,"NA1_4249782108",-22,-48,-8907,-1.4,-6734,-4,1496,10,0
4423,Rei Chikita,"NA1_4249611521",-3,-7,5107,0.6,-8356,-2,1714,10,0
4424,Rei Chikita,"NA1_4249596409",-10,-12,-10420,-1.4,-17371,-4,1872,10,0
4425,Rei Chikita,"NA1_4248623619",-1,11,711,0.8,11548,4,1835,10,1
4426,Rei Chikita,"NA1_4248201431",-24,-20,-12726,-1.8,-25026,-3,1350,10,0
4427,Rei Chikita,"NA1_4248171701",19,35,12305,2,10953,2,1818,10,1
4428,Rei Chikita,"NA1_4247785313",25,35,19677,2,16677,1,1300,10,1
4429,Rei Chikita,"NA1_4247801397",21,16,14706,2.2,17455,2,1168,10,1
4430,Rei Chikita,"NA1_4246909975",15,39,9677,1.2,4522,2,1786,10,1
4431,Rei Chikita,"NA1_4246605622",18,18,12633,1.2,19523,2,1511,10,1
4432,Rei Chikita,"NA1_4246509660",-8,-22,-4202,-1,-17375,1,2102,10,0
4433,Rei Chikita,"NA1_4246534092",-15,-15,-11469,-2,-9772,-1,1433,10,0
4434,Rei Chikita,"NA1_4246501903",-1,0,-703,-0.6,-127,0,195,10,0
4435,Rei Chikita,"NA1_4245997607",-4,-14,-7875,-1.2,-16982,0,1550,10,0
4436,Rei Chikita,"NA1_4246012915",3,14,7469,1.2,8864,1,1394,10,1
4437,Rei Chikita,"NA1_4245976621",-10,3,-9241,-1.6,-7701,-2,2132,10,0
4438,Rei Chikita,"NA1_4245545510",13,17,8368,0.8,10973,-3,1331,10,1
4439,Rei Chikita,"NA1_4245562119",17,19,13248,1.8,8967,2,1137,10,1
4440,Rei Chikita,"NA1_4245498861",3,-2,10460,1.2,15886,2,1595,10,1
4441,Rei Chikita,"NA1_4245079672",12,12,10762,0.8,17551,1,1360,10,1
4442,Rei Chikita,"NA1_4244037550",-18,-20,-15947,-1.8,-15514,-1,1290,10,0
4443,Rei Chikita,"NA1_4243976934",-14,-19,-5933,-1.4,-11974,-1,1954,10,0
4444,Rei Chikita,"NA1_4243955090",18,13,10225,1.4,5494,0,946,10,1
4445,Rei Chikita,"NA1_4243602188",-20,-39,-10540,-1.8,-14129,-3,1842,10,0
4446,Rei Chikita,"NA1_4243518468",-1,-1,-203,0.6,132,0,196,10,1
4447,Rei Chikita,"NA1_4243018358",-12,-32,-11844,-1.4,-14868,-4,2321,10,0
4448,Rei Chikita,"NA1_4243020428",0,-3,4680,0.8,10510,5,1984,10,1
4449,Rei Chikita,"NA1_4243000419",-15,-43,-7270,-1.4,-3055,-2,1622,10,0
4450,Rei Chikita,"NA1_4242007490",8,13,13112,1.6,14857,0,1365,10,1
4451,TheBronze4Carry,"NA1_4267335093",10,43,10236,2,-14252,-2,1929,10,0
4452,TheBronze4Carry,"NA1_4265659865",8,21,6303,0.8,14074,-4,1985,10,1
4453,TheBronze4Carry,"NA1_4265615304",19,27,13905,1.6,19651,0,1133,10,1
4454,TheBronze4Carry,"NA1_4265504966",-7,-7,-6917,-1.4,-1275,-3,1353,10,0
4455,TheBronze4Carry,"NA1_4265182682",-19,-15,-14994,-1.8,-23543,-3,1454,10,0
4456,TheBronze4Carry,"NA1_4265109643",12,17,10191,1,6179,1,1210,10,1
4457,TheBronze4Carry,"NA1_4265124959",-15,-44,-6840,-1.8,-16204,-3,1437,10,0
4458,TheBronze4Carry,"NA1_4262988881",6,11,8775,0.8,21672,1,1733,10,1
4459,TheBronze4Carry,"NA1_4262427883",23,28,14628,1,12829,2,1204,10,1
4460,TheBronze4Carry,"NA1_4262430993",0,-7,5350,0.2,20308,3,1764,10,1
4461,TheBronze4Carry,"NA1_4262054275",-13,-17,-11551,-2.6,-11457,-4,1541,10,0
4462,TheBronze4Carry,"NA1_4261969393",-5,-24,-6059,-1.2,6469,-1,2005,10,0
4463,TheBronze4Carry,"NA1_4261945816",-17,-18,-15768,-1.4,-51588,-2,1142,10,0
4464,TheBronze4Carry,"NA1_4261992566",3,14,1056,1.6,4851,2,1770,10,1
4465,TheBronze4Carry,"NA1_4261939072",-13,-23,-12517,-1.2,-13403,-1,2066,10,0
4466,TheBronze4Carry,"NA1_4261151749",-24,-17,-13363,-0.6,-16959,-1,2122,10,0
4467,TheBronze4Carry,"NA1_4261047381",20,20,10255,1.2,17421,3,2181,10,1
4468,TheBronze4Carry,"NA1_4261060603",-11,-19,-9306,-2,-12510,0,1683,10,0
4469,TheBronze4Carry,"NA1_4260755009",-4,18,-8134,-0.6,-13679,-1,2043,10,0
4470,TheBronze4Carry,"NA1_4260744405",-16,-33,-16598,-1.8,-19518,3,1211,10,0
4471,TheBronze4Carry,"NA1_4260742924",6,27,3817,0.6,13608,-2,1622,10,1
4472,TheBronze4Carry,"NA1_4260738988",29,25,16586,2.4,25560,2,1526,10,1
4473,TheBronze4Carry,"NA1_4260737626",24,48,11446,2.2,9555,4,1766,10,1
4474,TheBronze4Carry,"NA1_4260697847",18,40,12115,1.6,11168,1,1959,10,1
4475,TheBronze4Carry,"NA1_4260696160",21,30,17507,2.2,21590,2,1142,10,1
4476,TheBronze4Carry,"NA1_4260721487",-6,-18,-10032,-0.6,-5047,-2,2224,10,0
4477,TheBronze4Carry,"NA1_4260679020",12,28,11072,1,12015,1,1930,10,1
4478,TheBronze4Carry,"NA1_4260631936",-15,-25,-11669,-1.4,-15367,-2,1804,10,0
4479,TheBronze4Carry,"NA1_4260585521",-13,-20,-9330,-1,-3884,-2,1803,10,0
4480,TheBronze4Carry,"NA1_4260563182",-7,-11,-5588,-1,-5820,-2,1578,10,0
4481,TheBronze4Carry,"NA1_4260536902",-22,-34,-8768,-2,-3291,-1,1420,10,0
4482,TheBronze4Carry,"NA1_4260325538",17,23,12022,1.4,19503,0,1157,10,1
4483,TheBronze4Carry,"NA1_4260320582",9,25,7019,1.6,3684,3,1316,10,1
4484,TheBronze4Carry,"NA1_4260253392",-9,-18,-10964,-1.6,-14668,-3,1370,10,0
4485,TheBronze4Carry,"NA1_4260177699",-24,-27,-16756,-2,-19784,-1,1335,10,0
4486,TheBronze4Carry,"NA1_4260164094",-4,-11,-5652,-1.4,-11215,-3,1504,10,0
4487,TheBronze4Carry,"NA1_4260089073",12,8,6694,0.4,10150,1,1599,10,1
4488,TheBronze4Carry,"NA1_4260044907",8,16,6553,0.4,-9102,-1,2568,10,0
4489,TheBronze4Carry,"NA1_4260032203",8,21,11815,1,15024,-1,1504,10,1
4490,TheBronze4Carry,"NA1_4259680789",-15,-17,-14092,-2,-18719,-3,1461,10,0
4491,TheBronze4Carry,"NA1_4259619316",-30,-50,-16220,-1.4,-15812,-1,1383,10,0
4492,TheBronze4Carry,"NA1_4259599359",-24,-22,-12580,-2.2,-12390,-4,1599,10,0
4493,TheBronze4Carry,"NA1_4259654329",-22,-30,-15639,-1.6,-22997,-3,1208,10,0
4494,TheBronze4Carry,"NA1_4259595039",18,49,13624,1.6,17523,1,1479,10,1
4495,TheBronze4Carry,"NA1_4259600092",6,-14,11266,0.8,16509,0,2294,10,1
4496,TheBronze4Carry,"NA1_4259459565",-16,2,-8688,-1,-9155,0,2067,10,0
4497,TheBronze4Carry,"NA1_4259455071",-17,-20,-7169,-1.4,-7560,-4,1491,10,0
4498,TheBronze4Carry,"NA1_4259389666",-23,-15,-7243,-0.6,-5459,-1,1590,10,0
4499,TheBronze4Carry,"NA1_4259294901",-18,-14,-11701,-1.6,-13617,-1,1341,10,0
4500,TheBronze4Carry,"NA1_4259247912",-8,-10,-7583,-1.6,-9702,1,1853,10,0
4501,Outro of aSong,"NA1_4265223636",-11,-34,-11258,-1.8,-15591,-2,1669,10,0
4502,Outro of aSong,"NA1_4262763444",14,16,9812,1.4,4504,3,1098,10,1
4503,Outro of aSong,"NA1_4262741150",8,19,8557,1.2,17049,2,1666,10,1
4504,Outro of aSong,"NA1_4261993358",20,2,14574,1.8,22529,2,1471,10,1
4505,Outro of aSong,"NA1_4261331545",17,13,9214,1.8,7972,0,1498,10,1
4506,Outro of aSong,"NA1_4261045570",18,17,11041,1.6,13487,2,1412,10,1
4507,Outro of aSong,"NA1_4259774038",21,37,10467,2,5188,1,1342,10,1
4508,Outro of aSong,"NA1_4259782074",-18,-17,-11813,-1.6,-13640,-3,1304,10,0
4509,Outro of aSong,"NA1_4259559243",-12,-9,-14320,-1.8,-23141,-4,1485,10,0
4510,Outro of aSong,"NA1_4258898311",-11,-10,-9919,-1.6,-13653,-3,1982,10,0
4511,Outro of aSong,"NA1_4258849034",13,20,8487,1.4,4991,1,929,10,1
4512,Outro of aSong,"NA1_4258794880",-8,-37,-6411,-1,635,-1,2243,10,0
4513,Outro of aSong,"NA1_4258748957",-24,-12,-15184,-2.2,-19286,-3,1471,10,0
4514,Outro of aSong,"NA1_4258747686",-16,-10,-11858,-1.4,-6782,-3,1445,10,0
4515,Outro of aSong,"NA1_4258668887",-18,-25,-13634,-1.8,-8638,1,1378,10,0
4516,Outro of aSong,"NA1_4258703798",9,-2,4470,0.6,21694,0,1691,10,1
4517,Outro of aSong,"NA1_4256879545",-11,-24,-10512,-1.8,-9542,-3,1374,10,0
4518,Outro of aSong,"NA1_4256866346",-7,-2,-10361,-0.4,-18029,0,2297,10,0
4519,Outro of aSong,"NA1_4256787603",16,31,6686,1.4,4502,4,1438,10,1
4520,Outro of aSong,"NA1_4256794632",-12,2,-7067,-1.6,-2002,-2,2059,10,0
4521,Outro of aSong,"NA1_4256820797",-6,-18,7422,-0.2,19646,-1,1860,10,1
4522,Outro of aSong,"NA1_4256799891",15,21,12462,2.2,14678,2,1508,10,1
4523,Outro of aSong,"NA1_4256770154",9,5,8354,1.2,8161,0,1680,10,1
4524,Outro of aSong,"NA1_4256747251",20,17,13906,1.8,11986,3,1352,10,1
4525,Outro of aSong,"NA1_4256755434",-9,-23,-4940,-1,-3175,-2,1688,10,0
4526,Outro of aSong,"NA1_4256715225",10,11,8402,0.8,21205,4,1917,10,1
4527,Outro of aSong,"NA1_4256710432",-25,-20,-12168,-2.2,-15945,-4,1783,10,0
4528,Outro of aSong,"NA1_4256006954",10,37,9617,0.8,21421,3,1959,10,1
4529,Outro of aSong,"NA1_4255945988",4,36,6813,1,14814,5,2065,10,1
4530,Outro of aSong,"NA1_4255963925",18,21,11576,1.4,5528,1,1419,10,1
4531,Outro of aSong,"NA1_4255943653",11,29,7159,1,6788,1,1362,10,1
4532,Outro of aSong,"NA1_4255891405",-11,-18,-5901,-0.6,-4678,2,1048,10,0
4533,Outro of aSong,"NA1_4255525580",-13,-9,-8907,-1,-14483,-1,1603,10,0
4534,Outro of aSong,"NA1_4255153016",14,36,13634,2,18351,2,1590,10,1
4535,Outro of aSong,"NA1_4255150701",-19,-61,-11111,-1.6,-8346,-3,1971,10,0
4536,Outro of aSong,"NA1_4255046035",-28,-30,-13431,-2,-14239,-4,1852,10,0
4537,Outro of aSong,"NA1_4255061362",-15,-22,-10480,-1,-13299,-2,1581,10,0
4538,Outro of aSong,"NA1_4254967090",1,-7,-3182,0.4,4257,-1,2044,10,1
4539,Outro of aSong,"NA1_4255000585",4,4,8252,1.2,8375,4,1930,10,1
4540,Outro of aSong,"NA1_4253735261",-17,-67,-10383,-1.8,-629,1,1947,10,0
4541,Outro of aSong,"NA1_4253677002",-6,-23,-7910,-1.6,-2825,-2,2321,10,0
4542,Outro of aSong,"NA1_4253671848",10,18,5354,0.6,6924,1,1436,10,1
4543,Outro of aSong,"NA1_4253634586",-12,-41,-10234,-1.4,-13261,-1,2054,10,0
4544,Outro of aSong,"NA1_4253568793",-11,-17,-5490,-1.2,-8904,-4,1595,10,0
4545,Outro of aSong,"NA1_4253352733",-6,-2,-11189,-0.8,-23774,-1,1942,10,0
4546,Outro of aSong,"NA1_4253341734",24,16,8695,1,11350,2,1441,10,1
4547,Outro of aSong,"NA1_4252389050",-9,-18,-4966,-0.8,-8089,2,1746,10,0
4548,Outro of aSong,"NA1_4252395115",-21,-33,-7871,-1,-12296,-3,1933,10,0
4549,Outro of aSong,"NA1_4251743084",23,37,13934,1.4,25854,-1,1493,10,1
4550,Outro of aSong,"NA1_4251696164",-13,-22,-9161,-2,-13059,-4,1598,10,0
4551,Su Kem,"NA1_4262126456",-13,-32,-11738,-1.8,-14068,-2,1888,10,0
4552,Su Kem,"NA1_4262171220",-13,-22,-9843,-1.6,-11584,-3,1447,10,0
4553,Su Kem,"NA1_4247831653",10,39,8500,1.2,11469,-2,1590,10,1
4554,Su Kem,"NA1_4240183046",13,14,3997,1.4,-1903,4,1424,10,1
4555,Su Kem,"NA1_4240160951",13,28,7671,0.8,3580,3,1124,10,1
4556,Su Kem,"NA1_4239723263",15,32,8864,1.4,6473,-2,1736,10,1
4557,Su Kem,"NA1_4239714591",-18,-8,-12647,-1.8,-6122,-4,1751,10,0
4558,Su Kem,"NA1_4239690510",-10,-17,-12972,-1.4,-7879,-2,1255,10,0
4559,Su Kem,"NA1_4239567074",-19,-14,-10998,-1.4,-3745,-2,1021,10,0
4560,Su Kem,"NA1_4237551206",-22,-30,-13917,-1.4,-19725,-1,1400,10,0
4561,Su Kem,"NA1_4237494106",8,-3,9385,1.4,15949,-2,1699,10,1
4562,Su Kem,"NA1_4237024258",8,13,5225,1,4245,0,1411,10,1
4563,Su Kem,"NA1_4236481580",23,16,15140,1.2,18458,2,1166,10,1
4564,Su Kem,"NA1_4228979476",20,41,10115,1,17289,4,1769,10,1
4565,Su Kem,"NA1_4228195834",0,23,-2249,0.2,-19505,-2,2138,10,0
4566,Su Kem,"NA1_4228112362",-10,-26,-10422,-1.6,-10773,-1,1500,10,0
4567,Su Kem,"NA1_4228076397",7,11,7124,0.6,14637,3,1970,10,1
4568,Su Kem,"NA1_4227999215",-29,-29,-10644,-0.6,-17105,-2,1797,10,0
4569,Su Kem,"NA1_4228005400",16,22,16190,2.4,22019,2,1128,10,1
4570,Su Kem,"NA1_4213774910",-24,-22,-15952,-2.6,-10884,-3,1199,10,0
4571,Su Kem,"NA1_4211004841",24,55,15799,2.6,15049,1,1457,10,1
4572,Su Kem,"NA1_4210562177",1,-1,8411,0.8,12053,4,1620,10,1
4573,Su Kem,"NA1_4210484575",21,48,15522,0.8,11275,3,1870,10,1
4574,Su Kem,"NA1_4209640172",-7,-7,-8577,-1.4,-9973,-3,1868,10,0
4575,Su Kem,"NA1_4209624369",12,22,13223,0.4,18817,1,1830,10,1
4576,Su Kem,"NA1_4209620201",25,30,10056,1.6,4525,3,1273,10,1
4577,Su Kem,"NA1_4209526433",12,22,11562,0.8,18957,3,1604,10,1
4578,Su Kem,"NA1_4208127580",-12,-25,7762,0.8,16375,0,1737,10,1
4579,Su Kem,"NA1_4208101128",-7,-7,-9455,-1.6,-13921,-2,1594,10,0
4580,Su Kem,"NA1_4208072906",-17,-22,-6395,-1.6,-10175,-5,1882,10,0
4581,Su Kem,"NA1_4207994088",-22,-31,-13043,-1.6,-10765,-1,2002,10,0
4582,Su Kem,"NA1_4207004246",-19,-37,-7716,-1.2,-10816,-4,1905,10,0
4583,Su Kem,"NA1_4207011636",-18,-18,-12836,-1.6,-10560,-2,972,10,0
4584,Su Kem,"NA1_4206905826",2,15,-4751,-0,-26271,-1,1960,10,0
4585,Su Kem,"NA1_4205373471",-13,-8,-6612,-1,-17505,-4,1727,10,0
4586,Su Kem,"NA1_4205334006",-22,-42,-15317,-2,-18694,-4,1622,10,0
4587,Su Kem,"NA1_4204944160",-8,-42,-9785,-1,-12894,-2,1746,10,0
4588,Su Kem,"NA1_4204897481",-15,-21,-9449,-1.6,-15492,-4,1692,10,0
4589,Su Kem,"NA1_4204443653",-9,-30,-8894,-0.8,-17546,-4,1744,10,0
4590,Su Kem,"NA1_4204421472",12,2,14225,1.8,16561,2,1225,10,1
4591,Su Kem,"NA1_4204377015",27,21,18666,2.4,15762,3,1507,10,1
4592,Su Kem,"NA1_4197412854",-13,-14,-8371,-1.6,-11988,-3,1327,10,0
4593,Su Kem,"NA1_4197361510",18,45,9120,1.8,3543,4,1502,10,1
4594,Su Kem,"NA1_4197293191",22,61,18298,2.2,18490,-1,1534,10,1
4595,Su Kem,"NA1_4196975131",23,33,15103,1.6,15916,0,1652,10,1
4596,Su Kem,"NA1_4196253597",14,16,8397,1.6,7462,3,1557,10,1
4597,Su Kem,"NA1_4196159333",9,-6,8157,0.8,22978,4,1862,10,1
4598,Su Kem,"NA1_4196186311",-2,-4,-2846,-0.8,-1359,-1,667,10,0
4599,Su Kem,"NA1_4196174151",-1,-1,-1006,-0.4,-34,0,194,10,0
4600,Su Kem,"NA1_4196098639",19,25,19863,2,27319,1,1225,10,1
4601,GitCat,"NA1_4266297121",4,14,9107,1.4,18884,-2,1490,10,1
4602,GitCat,"NA1_4265379585",-11,-41,-8517,-1.6,-15884,-4,1674,10,0
4603,GitCat,"NA1_4265354544",-19,-39,-9911,-1.4,-15653,-3,1341,10,0
4604,GitCat,"NA1_4263124842",-10,-21,-9728,-1,-7267,-1,1083,10,0
4605,GitCat,"NA1_4262205546",-25,-54,-12896,-2.6,-6913,-4,1603,10,0
4606,GitCat,"NA1_4260367255",18,18,14136,1,13762,2,919,10,1
4607,GitCat,"NA1_4258907712",-5,-21,-4517,-0.8,-3617,-1,2007,10,0
4608,GitCat,"NA1_4258789599",-11,3,-15021,-1.8,-21540,-4,1772,10,0
4609,GitCat,"NA1_4258274061",13,29,11748,1.6,15240,2,1717,10,1
4610,GitCat,"NA1_4258131479",11,3,8025,1.6,19807,3,1622,10,1
